Titre,Localisation,Prix,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Nombre de portes,Origine,Première main,Puissance fiscale,État,ABS,Airbags,CD/MP3/Bluetooth,Caméra de recul,Climatisation,ESP,Jantes aluminium,Limiteur de vitesse,Ordinateur de bord,Radar de recul,Régulateur de vitesse,Sièges cuir,Système de navigation/GPS,Toit ouvrant,Verrouillage centralisé à distance,Vitres électriques
kia Picanto 2022,"Iris, Oujda",120 000 DH,2022,Manuelle,Essence,25 000 - 29 999,Kia,Picanto,5,WW au Maroc,Non,6 CV,Excellent,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Lexus NX Hybride Automatique 2019 à Marrakech,"Route de Casablanca, Marrakech",285 000 DH,2019,Automatique,Hybride,55 000 - 59 999,Lexus,NX,5,WW au Maroc,Oui,14 CV,Très bon,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
jamais accidenté,"Errahma, Casablanca",105 000 DH,2020,Manuelle,Diesel,110 000 - 119 999,Dacia,Dokker,5,WW au Maroc,Oui,6 CV,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
seat ibiza 1er main,"Guich Oudaya, Rabat",152 000 DH,2022,Manuelle,Essence,25 000 - 29 999,Seat,Ibiza,5,WW au Maroc,Oui,6 CV,Excellent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Kia Picanto Essence Manuelle 2009 à Zaouïat Cheikh,"Toute la ville, Zaouïat Cheikh",55 000 DH,2009,Manuelle,Essence,200 000 - 249 999,Kia,Picanto,5,WW au Maroc,Non,6 CV,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
voiture d'occasion à vendre,"Zouagha, Fès",63 000 DH,2007,Manuelle,Diesel,200 000 - 249 999,Ford,Fiesta,5,WW au Maroc,Non,6 CV,Très bon,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Mini Cooper Essence Manuelle 2007 à Meknès,"Marjane 2, Meknès",69 000 DH,2007,Manuelle,Essence,170 000 - 179 999,Mini,Cooper,3,,Non,9 CV,Excellent,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
audi Q5 Sline Quatro 2021,"Toute la ville, Azrou",660 000 DH,2021,Automatique,Diesel,70 000 - 74 999,Audi,Q5,5,Dédouanée,Oui,8 CV,Excellent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
daihatsu z,"Tanja Balia, Tanger",37 000 DH,2010,Manuelle,Essence,190 000 - 199 999,Daihatsu,Sirion,5,WW au Maroc,Non,6 CV,Bon,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
fiat grande Punto essance,"Boukhalef, Tanger",56 000 DH,2010,Manuelle,Diesel,Plus de 500 000,Fiat,Punto,5,WW au Maroc,Non,7 CV,Excellent,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
ميرسدس بنز 220 بنزين يدوي 2001 في كرسيف,"Toute la ville, Guercif",95 000 DH,2001,Manuelle,Essence,0 - 4 999,Mercedes-Benz,220,5,WW au Maroc,Non,8 CV,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
Hyundai Santa Fe Diesel Automatique 2012,"Aïn Chock, Casablanca",108 000 DH,2012,Automatique,Diesel,40 000 - 44 999,Hyundai,Santa Fe,5,WW au Maroc,Non,6 CV,Très bon,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
Hyundai Santa Fe Diesel Automatique 2012,"Aïn Chock, Casablanca",108 000 DH,2012,Automatique,Diesel,40 000 - 44 999,Hyundai,Santa Fe,5,WW au Maroc,Non,6 CV,Très bon,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
mercedes viano,"Oulfa, Casablanca",165 000 DH,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Kia Picanto,"Tanja Balia, Tanger",50 000 DH,2008,Manuelle,Essence,5 000 - 9 999,Kia,Picanto,5,WW au Maroc,Non,6 CV,Excellent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
داصيا ساندرو ديزل فيتاس يدوي 2013 في بنى ملال,"Toute la ville, Béni Mellal",70 000 DH,2013,Manuelle,Diesel,100 000 - 109 999,Dacia,Sandero,5,WW au Maroc,Oui,6 CV,Excellent,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
فورد فييسطا ديزل يدوي 2015 في بنى ملال,"Toute la ville, Béni Mellal",100 000 DH,2015,Manuelle,Diesel,100 000 - 109 999,Ford,Fiesta,5,WW au Maroc,Oui,6 CV,Excellent,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Peugeot 207 oxygo diesel,"Wislane, Meknès",81 000 DH,2011,Manuelle,Diesel,200 000 - 249 999,Peugeot,207,5,WW au Maroc,Non,6 CV,Excellent,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
داسيا لودجى,"Sidi Bernoussi, Casablanca",165 000 DH,2022,Manuelle,Diesel,40 000 - 44 999,Dacia,Lodgy,5,WW au Maroc,Oui,6 CV,Excellent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
Citroen Berlingo,"Hay essalam, Safi",107 000 DH,2014,Manuelle,Diesel,5 000 - 9 999,Citroen,Berlingo,5,WW au Maroc,Non,6 CV,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Fiat Punto Essence Manuelle 2009 à Khénifra,"Toute la ville, Khénifra",55 000 DH,2009,Manuelle,Essence,200 000 - 249 999,Fiat,Punto,5,WW au Maroc,Non,7 CV,Très bon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nissan Almera T.D,"Toute la ville, Sidi Kacem",22 000 DH,2000,Manuelle,Diesel,250 000 - 299 999,Nissan,Almera,5,Importée neuve,Non,8 CV,Bon,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
BMW SERIE 2 GRAND COPER,"Centre Ville, Agadir",380 000 DH,2023,Automatique,Diesel,15 000 - 19 999,BMW,Série 2,,WW au Maroc,Oui,8 CV,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
باتنير 2008,"Toute la ville, Guercif",68 000 DH,2008,Manuelle,Diesel,0 - 4 999,Peugeot,Partner,5,WW au Maroc,Oui,7 CV,Bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mahindra KUV 100,"Centre, Kénitra",110 000 DH,2023,Manuelle,Diesel,30 000 - 34 999,Mahindra,KUV 100,5,WW au Maroc,Oui,5 CV,Très bon,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
voiture tres bonne état,"Amerchich, Marrakech",225 000 DH,2022,Manuelle,Diesel,50 000 - 54 999,Kia,Seltos,5,WW au Maroc,Oui,6 CV,Excellent,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
Opel Crossland X Diesel Manuelle 2019 à Tanger,"Autre secteur, Tanger",114 999 DH,2019,Manuelle,Diesel,150 000 - 159 999,Opel,Crossland,5,WW au Maroc,Non,6 CV,Très bon,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
dacia dokker,"Agdal, Fès",100 000 DH,2014,Manuelle,Diesel,250 000 - 299 999,Dacia,Dokker,5,,Non,6 CV,Excellent,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
clio 2014 Grise,"Jawhara, Oujda",75 000 DH,2014,Manuelle,Essence,120 000 - 129 999,Renault,Clio,5,,,7 CV,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BMW Série 1 Diesel Automatique 2021 à Casablanca,"Ain Sebaa, Casablanca",315 000 DH,2021,Automatique,Diesel,65 000 - 69 999,BMW,Série 1,5,WW au Maroc,Oui,6 CV,Excellent,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
داصيا ساندرو بنزين يدوي 2012 في الداخلة,"Al Massira, Dakhla",38 000 DH,2012,Manuelle,Essence,180 000 - 189 999,Dacia,Sandero,,,,6 CV,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
فياط بونتو,"Sbata, Casablanca",52 000 DH,2008,Manuelle,Essence,180 000 - 189 999,Fiat,Punto,,WW au Maroc,,7 CV,Très bon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
AUDI Q7 V6 3 LITRES TDI 272 CV 7 PLACES,"Marjane, Tanger",320 000 DH,2016,Automatique,Diesel,200 000 - 249 999,Audi,Q7,5,WW au Maroc,Non,12 CV,Très bon,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
Opel Astra Diesel Automatique 2020 à Marrakech,"Allal El Fassi, Marrakech",165 000 DH,2020,Automatique,Diesel,100 000 - 109 999,Opel,Astra,5,WW au Maroc,Non,6 CV,Très bon,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
Dacia Logan Diesel Manuelle 2022 à Guelmim,"Toute la ville, Guelmim",123 000 DH,2022,Manuelle,Diesel,140 000 - 149 999,Dacia,Logan,,,,6 CV,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Audi A4 Diesel Manuelle 2002 à Driouch,"Toute la ville, Driouch",65 000 DH,2002,Manuelle,Diesel,400 000 - 449 999,Audi,A4,5,Importée neuve,Non,8 CV,Très bon,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
بيع سيارة مسعملة-نوع هيونداي-موديل2012 دوزيام مان,"Ouled Oujih, Kénitra",115 000 DH,2025,Automatique,Diesel,5 000 - 9 999,Hyundai,Santa Fe,5,WW au Maroc,Non,9 CV,Excellent,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
فياط بونتو,"Sbata, Casablanca",52 000 DH,2008,Manuelle,Essence,180 000 - 189 999,Fiat,Punto,,WW au Maroc,,7 CV,Très bon,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Peugeot 208 2022,"Fes Jdid, Fès",136 000 DH,2022,Manuelle,Diesel,100 000 - 109 999,Peugeot,208,,,,7 CV,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
VolkswagenT-Ro,"Aïn Chock, Casablanca",360 000 DH,2024,Automatique,Essence,50 000 - 54 999,Volkswagen,T-Roc,5,WW au Maroc,Oui,4 CV,Excellent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
سطروين برلنغو,"Sbata, Casablanca",62 000 DH,2007,Manuelle,Diesel,300 000 - 349 999,Citroen,Berlingo,,,,7 CV,Très bon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Volkswagen Sportsvan,"Route d'Immouzere, Fès",168 000 DH,2017,Manuelle,Diesel,180 000 - 189 999,Volkswagen,Golf Plus,5,Dédouanée,Oui,6 CV,Excellent,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
peugeot 208 2019 allure toute options,"Tilila, Agadir",120 000 DH,2019,Manuelle,Diesel,100 000 - 109 999,Peugeot,208,5,WW au Maroc,Non,6 CV,Très bon,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
MoTor F1 عامرة كولها,"Ouled Tayeb, Fès",85 000 DH,2010,Manuelle,Diesel,200 000 - 249 999,Renault,Megane,5,WW au Maroc,Non,7 CV,Excellent,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
skoda,"Centre, Kénitra",55 000 DH,2010,Manuelle,Essence,10 000 - 14 999,Skoda,Fabia,5,WW au Maroc,Non,7 CV,Très bon,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Dacia Dokker Diesel Manuelle 2020 à Fès,"Agdal, Fès",133 000 DH,2020,Manuelle,Diesel,10 000 - 14 999,Dacia,Dokker,5,WW au Maroc,Oui,5 CV,Très bon,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Dacia Dokker Diesel Manuelle 2020 à Fès,"Agdal, Fès",133 000 DH,2020,Manuelle,Diesel,10 000 - 14 999,Dacia,Dokker,5,WW au Maroc,Oui,5 CV,Très bon,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Skoda Octavia Diesel Automatique 2016 à Tanger,"Val Fleuri, Tanger",185 000 DH,2016,Automatique,Diesel,90 000 - 94 999,Skoda,Octavia,5,WW au Maroc,Oui,8 CV,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BWM SERIE 5,"Autre secteur, Kénitra",210 000 DH,2015,Automatique,Diesel,190 000 - 199 999,BMW,Série 5,5,WW au Maroc,Non,8 CV,Très bon,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
HYUNDAI I20,"Centre, Kénitra",140 000 DH,2019,Manuelle,Diesel,140 000 - 149 999,Hyundai,i20,5,WW au Maroc,Oui,6 CV,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dacia dokker,"Biyada, Safi",102 000 DH,2015,Manuelle,Diesel,180 000 - 189 999,Dacia,Dokker,,,,6 CV,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hyundai H-100 Diesel 2014 à Casablanca,"Hay Hassani, Casablanca",133 000 DH,2014,Manuelle,Diesel,130 000 - 139 999,Hyundai,H-100,,WW au Maroc,,10 CV,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Jaguar XE finition Rsport,"Sidi Abdellah, Salé",215 000 DH,2016,Automatique,Diesel,140 000 - 149 999,Jaguar,XE,5,Importée neuve,Non,8 CV,Excellent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Volkswagen Passat Diesel Automatique 2017,"Abdelmoumen, Casablanca",190 000 DH,2017,Automatique,Diesel,10 000 - 14 999,Volkswagen,Passat,5,WW au Maroc,Non,8 CV,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DACIA LOGAN,"Toute la ville, Larache",122 000 DH,2021,Manuelle,Diesel,100 000 - 109 999,Dacia,Logan,5,WW au Maroc,Non,6 CV,Très bon,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
Nissan qashqai,"Allal El Fassi, Marrakech",225 000 DH,2021,Manuelle,Diesel,130 000 - 139 999,Nissan,Qashqai,5,WW au Maroc,Oui,6 CV,Très bon,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
hyundai Santa fe 4wD,"Abdelmoumen, Casablanca",198 000 DH,2018,Automatique,Diesel,140 000 - 149 999,Hyundai,Santa Fe,5,WW au Maroc,Oui,8 CV,Excellent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Volkswagen Golf 7.5 GTD  Diesel Automatique 2018,"Centre ville, Tétouan",290 000 DH,2018,Automatique,Diesel,140 000 - 149 999,Volkswagen,Golf 7,5,Dédouanée,Non,8 CV,Très bon,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
Volkswagen Golf 7.5 GTD  Diesel Automatique 2018,"Centre ville, Tétouan",290 000 DH,2018,Automatique,Diesel,140 000 - 149 999,Volkswagen,Golf 7,5,Dédouanée,Non,8 CV,Très bon,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
Hyundai Tucson Diesel Automatique 2007,"Toute la ville, Sidi Kacem",85 000 DH,2007,Automatique,Diesel,100 000 - 109 999,Hyundai,Tucson,5,Dédouanée,Non,8 CV,Très bon,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Volkswagen Golf 7.5 GTD  Diesel Automatique 2018,"Centre ville, Tétouan",290 000 DH,2018,Automatique,Diesel,140 000 - 149 999,Volkswagen,Golf 7,5,Dédouanée,Non,8 CV,Très bon,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
Opel Corsa Diesel 2022 à Safi,"Sidi Bouzid, Safi",165 000 DH,2022,Manuelle,Diesel,55 000 - 59 999,Opel,Corsa,5,WW au Maroc,Oui,6 CV,Excellent,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
Fiat 500 X Diesel Manuelle 2019 à Casablanca,"Hay Hassani, Casablanca",150 000 DH,2019,Manuelle,Diesel,70 000 - 74 999,Fiat,500X,5,WW au Maroc,Oui,6 CV,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Honda Jazz Essence Manuelle 2007 à Temara.,"Wifak, Temara",62 000 DH,2007,Manuelle,Essence,180 000 - 189 999,Honda,Jazz,,WW au Maroc,Non,8 CV,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Volvo XC60 Diesel Automatique 2021 à Meknès,"Autre secteur, Meknès",358 000 DH,2021,Automatique,Diesel,180 000 - 189 999,Volvo,XC60,5,WW au Maroc,Non,8 CV,Bon,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
Fiat 500 Essence Automatique 2021 à Casablanca,"Sidi Maarouf, Casablanca",145 000 DH,2021,Automatique,Essence,45 000 - 49 999,Fiat,500,3,,Oui,6 CV,Très bon,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Peugeot 508 Diesel Automatique 2019 à Salé,"Bettana, Salé",214 999 DH,2019,Automatique,Diesel,120 000 - 129 999,Peugeot,508,5,WW au Maroc,Non,8 CV,Excellent,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
renault 19,"Toute la ville, Touissit",42 000 DH,1993,Manuelle,Diesel,110 000 - 119 999,Renault,19,5,Importée neuve,,7 CV,Bon,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
JETTA 2018,"Agdal, Fès",132 000 DH,2018,Manuelle,Diesel,200 000 - 249 999,Volkswagen,Jetta,5,WW au Maroc,,8 CV,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
infiniti ex35,"Oulfa, Casablanca",72 000 DH,2009,Automatique,Essence,70 000 - 74 999,Infiniti,EX35,5,Dédouanée,Non,20 CV,Excellent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
peugeot,"Hay Salam, Oujda",120 000 DH,2015,Manuelle,Diesel,150 000 - 159 999,Peugeot,5008,5,WW au Maroc,Non,6 CV,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mahindra,"Toute la ville, Khouribga",92 000 DH,2022,Manuelle,Diesel,40 000 - 44 999,Mahindra,KUV 100,3,WW au Maroc,,5 CV,Très bon,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
سوزوكي ماروتي Suzuki maruti,"Al Amal, Tanger",32 000 DH,2007,Manuelle,Essence,0 - 4 999,Suzuki,Maruti,5,Dédouanée,Oui,5 CV,Excellent,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
Audi A6 exlusive,"Oulfa, Casablanca",240 000 DH,2018,Automatique,Diesel,200 000 - 249 999,Audi,A6,5,WW au Maroc,Oui,8 CV,Excellent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
سوزوكي ماروتي suzuki maruti,"Al Amal, Tanger",32 000 DH,2007,Manuelle,Essence,0 - 4 999,Suzuki,Maruti,5,Dédouanée,Non,5 CV,Excellent,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
Peugeot 3008 Automatique,"El Haouzia, Kénitra",220 000 DH,2018,Automatique,Diesel,170 000 - 179 999,Peugeot,3008,5,WW au Maroc,Non,8 CV,Excellent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
porsche cayenne 2016,"Haut-Founty, Agadir",470 000 DH,2016,Automatique,Diesel,130 000 - 139 999,Porsche,Cayenne,5,Importée neuve,Non,12 CV,Très bon,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Volkswagen Touran Diesel Automatique 2016,"Al Azhar, Tétouan",238 000 DH,2016,Automatique,Diesel,160 000 - 169 999,Volkswagen,Touran,,Dédouanée,Non,8 CV,Excellent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
Volkswagen Touran Diesel Automatique 2016,"Al Azhar, Tétouan",238 000 DH,2016,Automatique,Diesel,160 000 - 169 999,Volkswagen,Touran,,Dédouanée,Non,8 CV,Excellent,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
